date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:15:38	60599/60599	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-ecb7%22	https://colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.world.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.world.js	(from https://colorlib.com/polygon/gentelella/)
21:15:39	2386/2386	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-952%22	https://colorlib.com/polygon/vendors/jqvmap/examples/js/jquery.vmap.sampledata.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/jqvmap/examples/js/jquery.vmap.sampledata.js	(from https://colorlib.com/polygon/gentelella/)
21:15:39	46645/46645	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-b635%22	https://colorlib.com/polygon/vendors/moment/min/moment.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/moment/min/moment.min.js	(from https://colorlib.com/polygon/gentelella/)
21:15:40	63906/63906	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-f9a2%22	https://colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.js	(from https://colorlib.com/polygon/gentelella/)
21:15:40	72450/72450	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-11b02%22	https://colorlib.com/polygon/build/js/custom.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/build/js/custom.min.js	(from https://colorlib.com/polygon/gentelella/)
21:15:41	12310/12310	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ebacb43-3016%22	https://ajax.cloudflare.com/cdn-cgi/scripts/7089c43e/cloudflare-static/rocket-loader.min.js	E:/5/downloadTemplate/back-end/ajax.cloudflare.com/cdn-cgi/scripts/7089c43e/cloudflare-static/rocket-loader.min.js	(from https://colorlib.com/polygon/gentelella/)
21:15:41	1444/1444	---M--	200	added ('OK')	image/png	etag:%225db19858-5a4%22	https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/iCheck/skins/flat/green.png	(from https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css)
21:15:42	3117/3117	---M--	200	added ('OK')	image/png	etag:%225db19858-c2d%22	https://colorlib.com/polygon/vendors/iCheck/skins/flat/green@2x.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/iCheck/skins/flat/green@2x.png	(from https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css)
21:15:50	2419/2419	---M--	200	added ('OK')	image/png	etag:%22973-4b95f8a2bca80%22	http://cssdeck.com/uploads/media/items/8/8bcLQqF.png	E:/5/downloadTemplate/back-end/cssdeck.com/uploads/media/items/8/8bcLQqF.png	(from https://colorlib.com/polygon/build/css/custom.min.css)
21:15:50	62647/62647	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-f4b7%22	https://colorlib.com/polygon/vendors/jquery-sparkline/dist/jquery.sparkline.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/jquery-sparkline/dist/jquery.sparkline.min.js	(from https://colorlib.com/polygon/gentelella/index2.html)
21:15:51	92544/92544	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-16980%22	https://colorlib.com/polygon/vendors/raphael/raphael.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/raphael/raphael.min.js	(from https://colorlib.com/polygon/gentelella/index3.html)
21:15:51	35652/35652	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-8b44%22	https://colorlib.com/polygon/vendors/morris.js/morris.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/morris.js/morris.min.js	(from https://colorlib.com/polygon/gentelella/index3.html)
21:15:52	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-2a3%22	https://colorlib.com/polygon/vendors/google-code-prettify/bin/prettify.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/google-code-prettify/bin/prettify.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:52	15196/15196	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-3b5c%22	https://colorlib.com/polygon/vendors/select2/dist/css/select2.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/select2/dist/css/select2.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:52	682/682	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-2aa%22	https://colorlib.com/polygon/vendors/switchery/dist/switchery.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/switchery/dist/switchery.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:53	162/162	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-a2%22	https://colorlib.com/polygon/vendors/starrr/dist/starrr.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/starrr/dist/starrr.css	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:53	5448/5448	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-1548%22	https://colorlib.com/polygon/vendors/bootstrap-wysiwyg/js/bootstrap-wysiwyg.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/bootstrap-wysiwyg/js/bootstrap-wysiwyg.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:53	5019/5019	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-139b%22	https://colorlib.com/polygon/vendors/jquery.hotkeys/jquery.hotkeys.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/jquery.hotkeys/jquery.hotkeys.js	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:54	63320/63320	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-f758%22	https://colorlib.com/polygon/vendors/google-code-prettify/src/prettify.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/google-code-prettify/src/prettify.js	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:54	12345/12345	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-3039%22	https://colorlib.com/polygon/vendors/jquery.tagsinput/src/jquery.tagsinput.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/jquery.tagsinput/src/jquery.tagsinput.js	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:54	24437/24437	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-5f75%22	https://colorlib.com/polygon/vendors/switchery/dist/switchery.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/switchery/dist/switchery.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:55	75005/75005	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-124fd%22	https://colorlib.com/polygon/vendors/select2/dist/js/select2.full.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/select2/dist/js/select2.full.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:55	40946/40946	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-9ff2%22	https://colorlib.com/polygon/vendors/parsleyjs/dist/parsley.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/parsleyjs/dist/parsley.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:56	3274/3274	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-cca%22	https://colorlib.com/polygon/vendors/autosize/dist/autosize.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/autosize/dist/autosize.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:57	13062/13062	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-3306%22	https://colorlib.com/polygon/vendors/devbridge-autocomplete/dist/jquery.autocomplete.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/devbridge-autocomplete/dist/jquery.autocomplete.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:57	2943/2943	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-b7f%22	https://colorlib.com/polygon/vendors/starrr/dist/starrr.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/starrr/dist/starrr.js	(from https://colorlib.com/polygon/gentelella/form.html)
21:15:57	9038/9038	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-234e%22	https://colorlib.com/polygon/vendors/bootstrap-datetimepicker/build/css/bootstrap-datetimepicker.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/bootstrap-datetimepicker/build/css/bootstrap-datetimepicker.css	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
21:15:58	7279/7279	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-1c6f%22	https://colorlib.com/polygon/vendors/normalize-css/normalize.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/normalize-css/normalize.css	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
21:15:58	3428/3428	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-d64%22	https://colorlib.com/polygon/vendors/ion.rangeSlider/css/ion.rangeSlider.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/ion.rangeSlider/css/ion.rangeSlider.css	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
21:15:58	2206/2206	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-89e%22	https://colorlib.com/polygon/vendors/ion.rangeSlider/css/ion.rangeSlider.skinFlat.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/ion.rangeSlider/css/ion.rangeSlider.skinFlat.css	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
21:15:58	4002/4002	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-fa2%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
21:15:59	4045/4045	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-fcd%22	https://colorlib.com/polygon/vendors/cropper/dist/cropper.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/cropper/dist/cropper.min.css	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
21:16:00	157356/157356	---M--	200	added ('OK')	image/jpeg	etag:%225dce9551-266ac%22	https://colorlib.com/polygon/gentelella/images/cropper.jpg	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/cropper.jpg	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
21:16:00	139/139	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2025%20May%202020%2014:16:01%20GMT	https://colorlib.com/polygon/gentelella/cropped.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/cropped.png	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
21:16:01	38510/38510	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-966e%22	https://colorlib.com/polygon/vendors/bootstrap-datetimepicker/build/js/bootstrap-datetimepicker.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/bootstrap-datetimepicker/build/js/bootstrap-datetimepicker.min.js	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
